filename,width,height,class,xmin,ymin,xmax,ymax
burger_1_img_3_2.jpg,1024,1024,bun,547,338,743,659
burger_1_img_3_2.jpg,1024,1024,bun,267,320,467,643
burger_1_img_3_3.jpg,1024,1024,bun,251,269,428,598
burger_1_img_3_3.jpg,1024,1024,bun,493,283,673,615
burger_2_img_9_0.jpg,1024,1024,mustard,658,239,813,586
burger_2_img_9_0.jpg,1024,1024,tomatoes,437,246,610,575
burger_2_img_9_1.jpg,1024,1024,mustard,219,259,396,616
burger_2_img_9_1.jpg,1024,1024,tomatoes,451,266,649,605
burger_2_img_9_2.jpg,1024,1024,mustard,90,459,290,717
burger_2_img_9_2.jpg,1024,1024,tomatoes,352,459,575,705
burger_2_img_9_3.jpg,1024,1024,mustard,661,264,802,590
burger_2_img_9_3.jpg,1024,1024,tomatoes,468,260,624,571
burger_2_img_18_0.jpg,1024,1024,cheese,55,231,263,535
burger_2_img_18_0.jpg,1024,1024,tomatoes,302,200,493,491
burger_2_img_18_1.jpg,1024,1024,cheese,618,377,788,705
burger_2_img_18_1.jpg,1024,1024,tomatoes,432,404,588,719
burger_2_img_18_2.jpg,1024,1024,cheese,669,338,876,652
burger_2_img_18_2.jpg,1024,1024,tomatoes,444,300,634,601
burger_2_img_18_3.jpg,1024,1024,cheese,595,284,791,676
burger_2_img_18_3.jpg,1024,1024,tomatoes,381,248,561,624
burger_1_img_1_0.jpg,1024,1024,bun,482,268,642,617
burger_1_img_1_1.jpg,1024,1024,bun,217,282,415,576
burger_1_img_1_2.jpg,1024,1024,bun,198,254,376,612
burger_1_img_1_3.jpg,1024,1024,bun,335,214,495,551
burger_1_img_16_0.jpg,1024,1024,bun,601,258,798,594
burger_1_img_16_0.jpg,1024,1024,lettuce,344,178,571,554
burger_1_img_16_1.jpg,1024,1024,bun,632,266,867,643
burger_1_img_16_1.jpg,1024,1024,lettuce,331,358,602,780
burger_1_img_16_2.jpg,1024,1024,bun,239,293,423,586
burger_1_img_16_2.jpg,1024,1024,lettuce,457,212,670,539
burger_1_img_16_3.jpg,1024,1024,bun,377,386,526,692
burger_1_img_16_3.jpg,1024,1024,lettuce,553,297,726,638
burger_4_img_13_0.jpg,1024,1024,mustard,572,157,767,606
burger_4_img_13_0.jpg,1024,1024,ketchup,246,118,453,559
burger_4_img_13_1.jpg,1024,1024,mustard,439,172,700,588
burger_4_img_13_1.jpg,1024,1024,ketchup,13,116,289,526
burger_4_img_13_2.jpg,1024,1024,mustard,283,275,472,591
burger_4_img_13_2.jpg,1024,1024,ketchup,586,257,786,568
burger_4_img_13_3.jpg,1024,1024,mustard,513,168,729,581
burger_4_img_13_3.jpg,1024,1024,ketchup,159,149,386,556
burger_4_img_12_0.jpg,1024,1024,mustard,345,264,553,616
burger_4_img_12_0.jpg,1024,1024,ketchup,683,250,902,597
burger_4_img_12_1.jpg,1024,1024,mustard,359,175,568,571
burger_4_img_12_1.jpg,1024,1024,ketchup,700,155,922,545
burger_4_img_12_2.jpg,1024,1024,mustard,220,163,487,640
burger_4_img_12_2.jpg,1024,1024,ketchup,647,155,929,626
burger_4_img_12_3.jpg,1024,1024,mustard,283,434,515,740
burger_4_img_12_3.jpg,1024,1024,ketchup,667,467,912,768
burger_1_img_17_0.jpg,1024,1024,ketchup,567,317,756,637
burger_1_img_17_0.jpg,1024,1024,lettuce,316,382,526,700
burger_1_img_17_1.jpg,1024,1024,ketchup,606,370,770,685
burger_1_img_17_1.jpg,1024,1024,lettuce,399,286,581,600
burger_1_img_17_2.jpg,1024,1024,ketchup,626,282,831,666
burger_1_img_17_2.jpg,1024,1024,lettuce,359,191,585,574
burger_1_img_17_3.jpg,1024,1024,ketchup,284,311,472,721
burger_1_img_17_3.jpg,1024,1024,lettuce,505,250,713,658
burger_2_img_19_0.jpg,1024,1024,bun_top,453,291,602,620
burger_2_img_19_1.jpg,1024,1024,bun_top,346,272,583,610
burger_2_img_19_2.jpg,1024,1024,bun_top,476,246,641,541
burger_2_img_19_3.jpg,1024,1024,bun_top,514,251,671,597
burger_2_img_8_0.jpg,1024,1024,mustard,650,336,815,675
burger_2_img_8_0.jpg,1024,1024,tomatoes,457,261,629,653
burger_2_img_8_1.jpg,1024,1024,mustard,722,272,915,577
burger_2_img_8_1.jpg,1024,1024,tomatoes,486,230,687,582
burger_2_img_8_2.jpg,1024,1024,mustard,197,424,370,775
burger_2_img_8_2.jpg,1024,1024,tomatoes,400,436,580,843
burger_2_img_8_3.jpg,1024,1024,mustard,578,222,758,492
burger_2_img_8_3.jpg,1024,1024,tomatoes,357,168,545,480
burger_1_img_4_0.jpg,1024,1024,bun,179,312,402,635
burger_1_img_4_0.jpg,1024,1024,bun,494,286,726,619
burger_1_img_4_1.jpg,1024,1024,bun,594,340,795,724
burger_1_img_4_1.jpg,1024,1024,bun,300,265,510,662
burger_1_img_4_2.jpg,1024,1024,bun,593,300,771,678
burger_1_img_4_2.jpg,1024,1024,bun,327,239,513,629
burger_1_img_4_3.jpg,1024,1024,bun,288,297,480,661
burger_1_img_4_3.jpg,1024,1024,bun,552,216,752,592
burger_1_img_13_0.jpg,1024,1024,bun,306,227,455,616
burger_1_img_13_0.jpg,1024,1024,lettuce,486,165,636,601
burger_1_img_13_1.jpg,1024,1024,bun,196,315,401,712
burger_1_img_13_1.jpg,1024,1024,lettuce,434,346,642,789
burger_1_img_13_2.jpg,1024,1024,bun,703,380,924,734
burger_1_img_13_2.jpg,1024,1024,lettuce,435,398,658,795
burger_1_img_13_3.jpg,1024,1024,bun,275,375,423,725
burger_1_img_13_3.jpg,1024,1024,lettuce,454,323,603,717
burger_4_img_16_0.jpg,1024,1024,lettuce,307,217,559,673
burger_4_img_16_0.jpg,1024,1024,ketchup,700,156,966,605
burger_4_img_16_1.jpg,1024,1024,lettuce,332,331,564,800
burger_4_img_16_1.jpg,1024,1024,ketchup,698,358,943,819
burger_4_img_16_2.jpg,1024,1024,lettuce,349,254,544,658
burger_4_img_16_2.jpg,1024,1024,ketchup,658,236,865,634
burger_4_img_16_3.jpg,1024,1024,lettuce,526,235,713,598
burger_4_img_16_3.jpg,1024,1024,ketchup,215,215,413,572
burger_4_img_17_0.jpg,1024,1024,lettuce,484,114,674,533
burger_4_img_17_0.jpg,1024,1024,ketchup,195,112,387,514
burger_4_img_17_1.jpg,1024,1024,lettuce,288,437,571,1004
burger_4_img_17_1.jpg,1024,1024,ketchup,708,403,995,948
burger_4_img_17_2.jpg,1024,1024,lettuce,472,41,682,507
burger_4_img_17_2.jpg,1024,1024,ketchup,140,51,354,497
burger_4_img_17_3.jpg,1024,1024,lettuce,289,159,512,589
burger_4_img_17_3.jpg,1024,1024,ketchup,639,170,867,582
burger_1_img_12_0.jpg,1024,1024,bun,520,292,715,670
burger_1_img_12_0.jpg,1024,1024,lettuce,283,216,480,657
burger_1_img_12_1.jpg,1024,1024,bun,563,266,734,605
burger_1_img_12_1.jpg,1024,1024,lettuce,358,195,530,591
burger_1_img_12_2.jpg,1024,1024,bun,309,264,456,629
burger_1_img_12_2.jpg,1024,1024,lettuce,487,200,636,627
burger_1_img_12_3.jpg,1024,1024,bun,236,273,424,558
burger_1_img_12_3.jpg,1024,1024,lettuce,463,230,654,562
burger_1_img_5_0.jpg,1024,1024,bun,589,290,753,678
burger_1_img_5_0.jpg,1024,1024,mayonaise,354,229,520,640
burger_1_img_5_1.jpg,1024,1024,bun,259,438,403,724
burger_1_img_5_1.jpg,1024,1024,mayonaise,467,377,612,680
burger_1_img_5_2.jpg,1024,1024,bun,202,265,401,578
burger_1_img_5_2.jpg,1024,1024,mayonaise,492,209,693,540
burger_1_img_5_3.jpg,1024,1024,bun,534,316,717,603
burger_1_img_5_3.jpg,1024,1024,mayonaise,268,253,453,557
burger_2_img_20_0.jpg,1024,1024,bun_top,514,282,736,639
burger_2_img_20_1.jpg,1024,1024,bun_top,423,182,617,577
burger_2_img_20_2.jpg,1024,1024,bun_top,402,142,603,555
burger_2_img_20_3.jpg,1024,1024,bun_top,396,129,600,525
burger_1_img_7_0.jpg,1024,1024,bun,638,328,806,669
burger_1_img_7_0.jpg,1024,1024,mayonaise,413,260,578,611
burger_1_img_7_1.jpg,1024,1024,bun,502,317,713,614
burger_1_img_7_1.jpg,1024,1024,mayonaise,223,290,431,596
burger_1_img_7_2.jpg,1024,1024,bun,633,261,817,616
burger_1_img_7_2.jpg,1024,1024,mayonaise,383,198,564,564
burger_1_img_7_3.jpg,1024,1024,bun,229,440,446,757
burger_1_img_7_3.jpg,1024,1024,mayonaise,524,497,738,824
burger_1_img_10_0.jpg,1024,1024,bun,229,389,419,662
burger_1_img_10_0.jpg,1024,1024,tomatoes,458,357,647,628
burger_1_img_10_1.jpg,1024,1024,bun,273,333,450,687
burger_1_img_10_1.jpg,1024,1024,tomatoes,479,259,656,609
burger_1_img_10_2.jpg,1024,1024,bun,585,279,750,604
burger_1_img_10_2.jpg,1024,1024,tomatoes,385,221,550,543
burger_1_img_10_3.jpg,1024,1024,bun,527,330,717,668
burger_1_img_10_3.jpg,1024,1024,tomatoes,302,295,492,630
burger_1_img_38_0.jpg,1024,1024,mustard,621,382,827,776
burger_1_img_38_0.jpg,1024,1024,cheese,352,276,616,710
burger_1_img_38_1.jpg,1024,1024,mustard,509,278,707,627
burger_1_img_38_1.jpg,1024,1024,cheese,250,171,504,554
burger_1_img_38_2.jpg,1024,1024,mustard,296,337,469,662
burger_1_img_38_2.jpg,1024,1024,cheese,468,262,689,621
burger_1_img_38_3.jpg,1024,1024,mustard,553,310,754,670
burger_1_img_38_3.jpg,1024,1024,cheese,292,198,549,593
burger_4_img_8_0.jpg,1024,1024,mayonaise,293,178,513,602
burger_4_img_8_0.jpg,1024,1024,ketchup,654,152,887,569
burger_4_img_8_1.jpg,1024,1024,mayonaise,261,160,500,583
burger_4_img_8_1.jpg,1024,1024,ketchup,644,154,897,572
burger_4_img_8_2.jpg,1024,1024,mayonaise,279,163,525,598
burger_4_img_8_2.jpg,1024,1024,ketchup,688,126,949,554
burger_4_img_8_3.jpg,1024,1024,mayonaise,572,199,761,524
burger_4_img_8_3.jpg,1024,1024,ketchup,255,186,454,506
burger_4_img_15_0.jpg,1024,1024,mustard,532,99,733,536
burger_4_img_15_0.jpg,1024,1024,ketchup,212,91,424,521
burger_4_img_15_1.jpg,1024,1024,mustard,283,78,528,585
burger_4_img_15_1.jpg,1024,1024,ketchup,674,52,933,551
burger_4_img_15_2.jpg,1024,1024,mustard,518,263,722,619
burger_4_img_15_2.jpg,1024,1024,ketchup,190,207,405,559
burger_4_img_15_3.jpg,1024,1024,mustard,527,163,741,582
burger_4_img_15_3.jpg,1024,1024,ketchup,183,155,408,567
burger_4_img_29_0.jpg,1024,1024,bun_top,246,164,459,592
burger_4_img_29_1.jpg,1024,1024,bun_top,604,151,896,565
burger_4_img_29_2.jpg,1024,1024,bun_top,117,0,396,480
burger_4_img_29_3.jpg,1024,1024,bun_top,673,503,884,931
burger_4_img_28_0.jpg,1024,1024,lettuce,492,193,710,552
burger_4_img_28_0.jpg,1024,1024,beef_patty,151,184,373,529
burger_4_img_28_1.jpg,1024,1024,lettuce,363,381,596,805
burger_4_img_28_1.jpg,1024,1024,beef_patty,713,366,951,773
burger_4_img_28_2.jpg,1024,1024,lettuce,251,41,490,544
burger_4_img_28_2.jpg,1024,1024,beef_patty,607,73,850,557
burger_4_img_28_3.jpg,1024,1024,lettuce,296,352,522,786
burger_4_img_28_3.jpg,1024,1024,beef_patty,635,394,866,811
burger_4_img_14_0.jpg,1024,1024,mustard,497,437,772,839
burger_4_img_14_0.jpg,1024,1024,ketchup,47,445,337,841
burger_4_img_14_1.jpg,1024,1024,mustard,258,231,460,694
burger_4_img_14_1.jpg,1024,1024,ketchup,567,170,780,627
burger_4_img_14_2.jpg,1024,1024,mustard,554,288,813,629
burger_4_img_14_2.jpg,1024,1024,ketchup,127,280,400,616
burger_4_img_14_3.jpg,1024,1024,mustard,480,425,711,814
burger_4_img_14_3.jpg,1024,1024,ketchup,107,485,350,869
burger_4_img_9_0.jpg,1024,1024,mayonaise,561,191,765,525
burger_4_img_9_0.jpg,1024,1024,ketchup,209,163,425,491
burger_4_img_9_1.jpg,1024,1024,mayonaise,511,124,697,629
burger_4_img_9_1.jpg,1024,1024,ketchup,217,55,413,553
burger_4_img_9_2.jpg,1024,1024,mayonaise,203,233,439,579
burger_4_img_9_2.jpg,1024,1024,ketchup,587,221,836,562
burger_4_img_9_3.jpg,1024,1024,mayonaise,527,108,781,555
burger_4_img_9_3.jpg,1024,1024,ketchup,112,37,379,477
burger_1_img_39_0.jpg,1024,1024,mustard,534,397,738,725
burger_1_img_39_0.jpg,1024,1024,cheese,289,311,510,711
burger_1_img_39_1.jpg,1024,1024,mustard,528,306,697,686
burger_1_img_39_1.jpg,1024,1024,cheese,331,225,517,687
burger_1_img_39_2.jpg,1024,1024,mustard,596,419,804,718
burger_1_img_39_2.jpg,1024,1024,cheese,345,341,571,704
burger_1_img_39_3.jpg,1024,1024,mustard,644,366,855,690
burger_1_img_39_3.jpg,1024,1024,cheese,389,380,619,775
burger_1_img_11_0.jpg,1024,1024,bun,214,330,390,708
burger_1_img_11_0.jpg,1024,1024,lettuce,426,274,600,664
burger_1_img_11_1.jpg,1024,1024,bun,257,286,449,565
burger_1_img_11_1.jpg,1024,1024,lettuce,490,250,678,538
burger_1_img_11_2.jpg,1024,1024,bun,617,394,790,723
burger_1_img_11_2.jpg,1024,1024,lettuce,411,428,581,768
burger_1_img_11_3.jpg,1024,1024,bun,614,344,770,659
burger_1_img_11_3.jpg,1024,1024,lettuce,429,283,582,608
burger_1_img_6_0.jpg,1024,1024,bun,193,317,397,700
burger_1_img_6_0.jpg,1024,1024,mayonaise,482,264,688,653
burger_1_img_6_1.jpg,1024,1024,bun,218,339,438,712
burger_1_img_6_1.jpg,1024,1024,mayonaise,524,248,745,627
burger_1_img_6_2.jpg,1024,1024,bun,168,340,375,700
burger_1_img_6_2.jpg,1024,1024,mayonaise,465,407,673,773
burger_1_img_6_3.jpg,1024,1024,bun,568,323,773,690
burger_1_img_6_3.jpg,1024,1024,mayonaise,273,375,480,747
burger_3_img_14_0.jpg,1024,1024,mayonaise,225,129,479,605
burger_3_img_14_0.jpg,1024,1024,ketchup,592,48,862,517
burger_3_img_14_1.jpg,1024,1024,mayonaise,265,296,461,658
burger_3_img_14_1.jpg,1024,1024,ketchup,553,276,761,631
burger_3_img_14_2.jpg,1024,1024,mayonaise,601,172,810,576
burger_3_img_14_2.jpg,1024,1024,ketchup,276,121,498,517
burger_3_img_14_3.jpg,1024,1024,mayonaise,532,203,743,677
burger_3_img_14_3.jpg,1024,1024,ketchup,220,128,443,594
burger_3_img_15_0.jpg,1024,1024,mayonaise,509,169,750,596
burger_3_img_15_0.jpg,1024,1024,mustard,146,97,402,517
burger_3_img_15_1.jpg,1024,1024,mayonaise,505,468,694,775
burger_3_img_15_1.jpg,1024,1024,mustard,217,480,418,782
burger_3_img_15_2.jpg,1024,1024,mayonaise,251,362,486,744
burger_3_img_15_2.jpg,1024,1024,mustard,592,439,842,815
burger_3_img_15_3.jpg,1024,1024,mayonaise,223,188,431,557
burger_3_img_15_3.jpg,1024,1024,mustard,528,132,749,495
burger_3_img_17_0.jpg,1024,1024,mayonaise,510,357,684,737
burger_3_img_17_0.jpg,1024,1024,mustard,257,401,439,790
burger_3_img_17_1.jpg,1024,1024,mayonaise,503,405,672,768
burger_3_img_17_1.jpg,1024,1024,mustard,252,441,430,813
burger_3_img_17_2.jpg,1024,1024,mayonaise,241,246,419,610
burger_3_img_17_2.jpg,1024,1024,mustard,500,207,686,580
burger_3_img_17_3.jpg,1024,1024,mayonaise,593,146,771,616
burger_3_img_17_3.jpg,1024,1024,mustard,332,124,519,605
burger_3_img_9_0.jpg,1024,1024,mayonaise,174,201,419,624
burger_3_img_9_0.jpg,1024,1024,bun,625,203,879,650
burger_3_img_9_1.jpg,1024,1024,mayonaise,242,136,461,637
burger_3_img_9_1.jpg,1024,1024,bun,636,87,863,614
burger_3_img_9_2.jpg,1024,1024,mayonaise,189,469,415,879
burger_3_img_9_2.jpg,1024,1024,bun,599,498,833,930
burger_3_img_9_3.jpg,1024,1024,mayonaise,299,289,534,595
burger_3_img_9_3.jpg,1024,1024,bun,739,269,981,591
burger_3_img_8_0.jpg,1024,1024,mayonaise,527,285,793,614
burger_3_img_8_0.jpg,1024,1024,bun,33,226,308,572
burger_3_img_8_1.jpg,1024,1024,mayonaise,559,470,749,906
burger_3_img_8_1.jpg,1024,1024,bun,200,476,396,935
burger_3_img_8_2.jpg,1024,1024,mayonaise,526,346,719,828
burger_3_img_8_2.jpg,1024,1024,bun,158,340,357,848
burger_3_img_8_3.jpg,1024,1024,mayonaise,278,202,477,636
burger_3_img_8_3.jpg,1024,1024,bun,645,169,850,625
burger_3_img_16_0.jpg,1024,1024,mayonaise,500,346,669,804
burger_3_img_16_0.jpg,1024,1024,mustard,242,390,421,839
burger_3_img_16_1.jpg,1024,1024,mayonaise,589,205,800,599
burger_3_img_16_1.jpg,1024,1024,mustard,262,177,486,564
burger_3_img_16_2.jpg,1024,1024,mayonaise,590,259,776,676
burger_3_img_16_2.jpg,1024,1024,mustard,302,207,500,616
burger_3_img_16_3.jpg,1024,1024,mayonaise,674,105,934,502
burger_3_img_16_3.jpg,1024,1024,mustard,277,97,553,488
burger_3_img_12_0.jpg,1024,1024,mayonaise,240,270,476,595
burger_3_img_12_0.jpg,1024,1024,ketchup,648,215,892,551
burger_3_img_12_1.jpg,1024,1024,mayonaise,211,289,411,644
burger_3_img_12_1.jpg,1024,1024,ketchup,554,235,761,602
burger_3_img_12_2.jpg,1024,1024,mayonaise,254,221,474,545
burger_3_img_12_2.jpg,1024,1024,ketchup,640,187,868,521
burger_3_img_12_3.jpg,1024,1024,mayonaise,616,275,795,657
burger_3_img_12_3.jpg,1024,1024,ketchup,297,226,482,622
burger_3_img_13_0.jpg,1024,1024,mayonaise,219,350,426,756
burger_3_img_13_0.jpg,1024,1024,ketchup,534,389,754,789
burger_3_img_13_1.jpg,1024,1024,mayonaise,562,195,768,656
burger_3_img_13_1.jpg,1024,1024,ketchup,228,138,447,590
burger_3_img_13_2.jpg,1024,1024,mayonaise,206,298,446,653
burger_3_img_13_2.jpg,1024,1024,ketchup,584,230,840,579
burger_3_img_13_3.jpg,1024,1024,mayonaise,241,220,469,642
burger_3_img_13_3.jpg,1024,1024,ketchup,601,147,844,561
burger_3_img_11_0.jpg,1024,1024,mayonaise,286,226,480,643
burger_3_img_11_0.jpg,1024,1024,ketchup,603,161,806,571
burger_3_img_11_1.jpg,1024,1024,mayonaise,212,255,433,614
burger_3_img_11_1.jpg,1024,1024,ketchup,581,214,813,567
burger_3_img_11_2.jpg,1024,1024,mayonaise,609,185,833,600
burger_3_img_11_2.jpg,1024,1024,ketchup,234,111,470,520
burger_3_img_11_3.jpg,1024,1024,mayonaise,226,87,422,595
burger_3_img_11_3.jpg,1024,1024,ketchup,535,55,741,556
burger_3_img_10_0.jpg,1024,1024,mayonaise,168,369,373,790
burger_3_img_10_0.jpg,1024,1024,ketchup,554,368,766,812
burger_3_img_10_1.jpg,1024,1024,mayonaise,570,171,768,622
burger_3_img_10_1.jpg,1024,1024,ketchup,205,130,409,605
burger_3_img_10_2.jpg,1024,1024,mayonaise,539,222,745,657
burger_3_img_10_2.jpg,1024,1024,ketchup,155,183,368,640
burger_3_img_10_3.jpg,1024,1024,mayonaise,283,268,483,681
burger_3_img_10_3.jpg,1024,1024,ketchup,644,276,850,711
burger_3_img_3_0.jpg,1024,1024,bun,329,202,589,570
burger_3_img_3_0.jpg,1024,1024,bun,683,216,940,593
burger_3_img_3_1.jpg,1024,1024,bun,417,190,668,632
burger_3_img_3_1.jpg,1024,1024,bun,82,187,330,640
burger_3_img_3_2.jpg,1024,1024,bun,557,229,812,621
burger_3_img_3_2.jpg,1024,1024,bun,214,244,466,647
burger_3_img_3_3.jpg,1024,1024,bun,383,160,630,518
burger_3_img_3_3.jpg,1024,1024,bun,710,189,954,556
burger_3_img_21_0.jpg,1024,1024,mayonaise,235,194,444,661
burger_3_img_21_0.jpg,1024,1024,tomatoes,522,117,729,627
burger_3_img_21_1.jpg,1024,1024,mayonaise,558,223,755,551
burger_3_img_21_1.jpg,1024,1024,tomatoes,282,179,477,538
burger_3_img_21_2.jpg,1024,1024,mayonaise,498,183,698,556
burger_3_img_21_2.jpg,1024,1024,tomatoes,222,124,420,531
burger_3_img_21_3.jpg,1024,1024,mayonaise,332,474,532,875
burger_3_img_21_3.jpg,1024,1024,tomatoes,600,471,800,908
burger_3_img_20_0.jpg,1024,1024,mayonaise,313,112,566,536
burger_3_img_20_0.jpg,1024,1024,tomatoes,663,41,914,504
burger_3_img_20_1.jpg,1024,1024,mayonaise,559,229,810,602
burger_3_img_20_1.jpg,1024,1024,tomatoes,210,188,459,594
burger_3_img_20_2.jpg,1024,1024,mayonaise,279,366,493,831
burger_3_img_20_2.jpg,1024,1024,tomatoes,576,397,788,904
burger_3_img_20_3.jpg,1024,1024,mayonaise,178,229,454,595
burger_3_img_20_3.jpg,1024,1024,tomatoes,565,185,838,585
burger_3_img_2_0.jpg,1024,1024,bun,457,215,727,642
burger_3_img_2_0.jpg,1024,1024,bun,84,234,359,673
burger_3_img_2_1.jpg,1024,1024,bun,300,157,522,589
burger_3_img_2_1.jpg,1024,1024,bun,596,182,822,627
burger_3_img_2_2.jpg,1024,1024,bun,324,182,520,531
burger_3_img_2_2.jpg,1024,1024,bun,594,188,793,548
burger_3_img_2_3.jpg,1024,1024,bun,416,69,635,561
burger_3_img_2_3.jpg,1024,1024,bun,114,72,336,579
burger_1_img_40_0.jpg,1024,1024,bun_top,407,188,591,665
burger_1_img_40_1.jpg,1024,1024,bun_top,374,267,585,689
burger_1_img_40_2.jpg,1024,1024,bun_top,524,217,710,634
burger_1_img_40_3.jpg,1024,1024,bun_top,496,252,740,615
burger_3_img_22_0.jpg,1024,1024,mayonaise,539,382,789,743
burger_3_img_22_0.jpg,1024,1024,beef_patty,189,404,437,798
burger_3_img_22_1.jpg,1024,1024,mayonaise,544,248,754,591
burger_3_img_22_1.jpg,1024,1024,beef_patty,251,197,459,571
burger_3_img_22_2.jpg,1024,1024,mayonaise,207,365,440,720
burger_3_img_22_2.jpg,1024,1024,beef_patty,529,400,760,787
burger_3_img_22_3.jpg,1024,1024,mayonaise,641,231,904,590
burger_3_img_22_3.jpg,1024,1024,beef_patty,283,214,545,604
burger_3_img_1_0.jpg,1024,1024,bun,353,182,573,580
burger_3_img_1_0.jpg,1024,1024,bun,656,207,878,605
burger_3_img_1_1.jpg,1024,1024,bun,296,219,547,540
burger_3_img_1_1.jpg,1024,1024,bun,655,213,908,533
burger_3_img_1_2.jpg,1024,1024,bun,502,95,730,524
burger_3_img_1_2.jpg,1024,1024,bun,176,90,405,518
burger_3_img_1_3.jpg,1024,1024,bun,478,217,748,650
burger_3_img_1_3.jpg,1024,1024,bun,99,197,371,629
burger_1_img_41_0.jpg,1024,1024,bun_top,369,228,577,648
burger_1_img_41_1.jpg,1024,1024,bun_top,483,309,687,590
burger_1_img_41_2.jpg,1024,1024,bun_top,368,279,645,605
burger_1_img_41_3.jpg,1024,1024,bun_top,411,284,629,589
burger_3_img_5_0.jpg,1024,1024,mayonaise,410,419,613,955
burger_3_img_5_0.jpg,1024,1024,bun,679,374,890,931
burger_3_img_5_1.jpg,1024,1024,mayonaise,383,480,611,828
burger_3_img_5_1.jpg,1024,1024,bun,698,453,935,815
burger_3_img_5_2.jpg,1024,1024,mayonaise,489,238,665,586
burger_3_img_5_2.jpg,1024,1024,bun,245,223,427,583
burger_3_img_5_3.jpg,1024,1024,mayonaise,491,157,657,603
burger_3_img_5_3.jpg,1024,1024,bun,253,162,425,626
burger_3_img_4_0.jpg,1024,1024,bun,381,231,580,667
burger_3_img_4_0.jpg,1024,1024,bun,658,235,865,696
