filename,width,height,class,xmin,ymin,xmax,ymax
burger_3_img_13.jpg,1920,1080,ketchup,1065,276,1365,566
burger_3_img_11.jpg,1920,1080,mayonaise,615,322,896,618
burger_3_img_11.jpg,1920,1080,ketchup,1086,285,1381,576
burger_3_img_10.jpg,1920,1080,mayonaise,615,322,896,618
burger_3_img_10.jpg,1920,1080,ketchup,1146,308,1436,620
burger_3_img_21.jpg,1920,1080,mayonaise,615,322,911,614
burger_3_img_21.jpg,1920,1080,tomatoes,1034,281,1327,600
burger_3_img_3.jpg,1920,1080,bun,740,297,1036,606
burger_3_img_3.jpg,1920,1080,bun,1146,303,1438,620
burger_3_img_2.jpg,1920,1080,bun,742,299,1031,599
burger_3_img_2.jpg,1920,1080,bun,1142,305,1436,614
burger_3_img_20.jpg,1920,1080,mayonaise,615,322,911,614
burger_3_img_20.jpg,1920,1080,tomatoes,1034,281,1327,600
burger_1_img_40.jpg,1920,1080,bun_top,907,345,1185,645
burger_3_img_22.jpg,1920,1080,mayonaise,615,322,911,614
burger_3_img_22.jpg,1920,1080,beef_patty,1034,281,1327,600
burger_3_img_1.jpg,1920,1080,bun,715,301,1015,606
burger_3_img_1.jpg,1920,1080,bun,1148,301,1450,606
burger_1_img_41.jpg,1920,1080,bun_top,801,349,1095,607
burger_3_img_5.jpg,1920,1080,mayonaise,746,301,1029,606
burger_3_img_5.jpg,1920,1080,bun,1144,303,1438,620
burger_3_img_4.jpg,1920,1080,bun,746,301,1032,605
burger_3_img_4.jpg,1920,1080,bun,1146,303,1444,624
burger_3_img_18.jpg,1920,1080,mayonaise,615,322,896,618
burger_3_img_18.jpg,1920,1080,lettuce,1034,281,1327,600
burger_3_img_6.jpg,1920,1080,mayonaise,706,349,1002,633
burger_3_img_6.jpg,1920,1080,bun,1150,305,1434,612
burger_3_img_24.jpg,1920,1080,bun_top,1034,283,1365,606
burger_3_img_7.jpg,1920,1080,mayonaise,615,322,896,618
burger_3_img_7.jpg,1920,1080,bun,1146,308,1436,620
burger_3_img_19.jpg,1920,1080,mayonaise,615,322,896,618
burger_3_img_19.jpg,1920,1080,lettuce,1034,281,1327,600
burger_2_img_3.jpg,1920,1080,mustard,513,357,759,599
burger_2_img_3.jpg,1920,1080,lettuce,809,357,1047,585
burger_2_img_12.jpg,1920,1080,mustard,509,357,755,603
burger_2_img_12.jpg,1920,1080,tomatoes,815,309,1059,587
burger_1_img_20.jpg,1920,1080,ketchup,627,415,871,651
burger_1_img_20.jpg,1920,1080,lettuce,931,343,1199,607
burger_1_img_34.jpg,1920,1080,mustard,635,409,881,659
burger_1_img_34.jpg,1920,1080,beef_patty,907,357,1183,631
burger_4_img_4.jpg,1920,1080,bun,677,253,969,547
burger_4_img_4.jpg,1920,1080,ketchup,1150,285,1459,574
burger_4_img_25.jpg,1920,1080,lettuce,676,291,975,602
burger_4_img_25.jpg,1920,1080,onions,1146,293,1451,591
burger_4_img_19.jpg,1920,1080,lettuce,676,291,975,602
burger_4_img_19.jpg,1920,1080,tomatoes,1145,299,1450,597
burger_4_img_18.jpg,1920,1080,lettuce,676,291,975,602
burger_4_img_18.jpg,1920,1080,ketchup,1145,299,1450,597
burger_4_img_30.jpg,1920,1080,bun_top,1050,201,1384,528
burger_4_img_24.jpg,1920,1080,lettuce,676,291,975,602
burger_4_img_24.jpg,1920,1080,onions,1148,295,1453,593
burger_4_img_5.jpg,1920,1080,bun,677,253,969,547
burger_4_img_5.jpg,1920,1080,ketchup,1150,285,1459,574
burger_1_img_35.jpg,1920,1080,mustard,629,417,885,669
burger_1_img_35.jpg,1920,1080,beef_patty,907,357,1185,623
burger_1_img_21.jpg,1920,1080,ketchup,629,409,871,651
burger_1_img_21.jpg,1920,1080,lettuce,923,337,1197,603
burger_2_img_13.jpg,1920,1080,beef_patty,511,363,751,595
burger_2_img_13.jpg,1920,1080,tomatoes,815,343,1059,585
burger_2_img_2.jpg,1920,1080,mustard,509,357,753,597
burger_2_img_2.jpg,1920,1080,lettuce,811,347,1053,585
burger_2_img_11.jpg,1920,1080,mustard,509,353,749,599
burger_2_img_11.jpg,1920,1080,tomatoes,809,315,1065,583
burger_1_img_37.jpg,1920,1080,mustard,633,421,879,669
burger_1_img_37.jpg,1920,1080,cheese,907,347,1183,623
burger_1_img_23.jpg,1920,1080,ketchup,639,391,887,643
burger_1_img_23.jpg,1920,1080,lettuce,923,337,1199,605
burger_1_img_8.jpg,1920,1080,bun,627,411,869,643
burger_1_img_8.jpg,1920,1080,mayonaise,931,369,1173,597
burger_4_img_7.jpg,1920,1080,mayonaise,656,312,948,606
burger_4_img_7.jpg,1920,1080,ketchup,1150,285,1459,574
burger_4_img_26.jpg,1920,1080,lettuce,676,291,975,602
burger_4_img_26.jpg,1920,1080,onions,1146,293,1451,591
burger_4_img_27.jpg,1920,1080,lettuce,676,291,975,602
burger_4_img_27.jpg,1920,1080,beef_patty,1146,293,1451,591
burger_4_img_6.jpg,1920,1080,mayonaise,677,253,969,547
burger_4_img_6.jpg,1920,1080,ketchup,1150,285,1459,574
burger_1_img_9.jpg,1920,1080,bun,627,407,873,649
burger_1_img_9.jpg,1920,1080,tomatoes,933,367,1173,601
burger_1_img_22.jpg,1920,1080,ketchup,627,407,871,651
burger_1_img_22.jpg,1920,1080,lettuce,925,339,1197,603
burger_1_img_36.jpg,1920,1080,mustard,633,421,877,661
burger_1_img_36.jpg,1920,1080,beef_patty,905,351,1185,651
burger_2_img_10.jpg,1920,1080,mustard,509,359,755,601
burger_2_img_10.jpg,1920,1080,tomatoes,811,375,1059,585
burger_2_img_1.jpg,1920,1080,mayonaise,809,359,1051,591
burger_2_img_14.jpg,1920,1080,beef_patty,507,357,757,597
burger_2_img_14.jpg,1920,1080,tomatoes,813,359,1059,589
burger_2_img_5.jpg,1920,1080,mustard,511,355,753,597
burger_2_img_5.jpg,1920,1080,lettuce,805,309,1061,593
burger_1_img_32.jpg,1920,1080,mustard,635,415,883,661
burger_1_img_32.jpg,1920,1080,beef_patty,911,353,1179,649
burger_1_img_26.jpg,1920,1080,ketchup,633,405,883,655
burger_1_img_26.jpg,1920,1080,lettuce,933,339,1197,611
burger_4_img_2.jpg,1920,1080,bun,677,253,969,547
burger_4_img_2.jpg,1920,1080,bun,1150,285,1459,574
burger_4_img_23.jpg,1920,1080,lettuce,676,291,975,602
burger_4_img_23.jpg,1920,1080,onions,1148,295,1453,593
burger_4_img_22.jpg,1920,1080,lettuce,676,291,975,602
burger_4_img_22.jpg,1920,1080,onions,1148,295,1453,593
burger_4_img_3.jpg,1920,1080,bun,677,253,969,547
burger_4_img_3.jpg,1920,1080,ketchup,1150,285,1459,574
burger_1_img_27.jpg,1920,1080,ketchup,631,411,883,657
burger_1_img_27.jpg,1920,1080,lettuce,925,339,1199,607
burger_1_img_33.jpg,1920,1080,mustard,637,411,879,655
burger_1_img_33.jpg,1920,1080,beef_patty,911,355,1175,645
burger_2_img_4.jpg,1920,1080,mustard,515,353,753,597
burger_2_img_4.jpg,1920,1080,lettuce,801,351,1053,583
burger_2_img_15.jpg,1920,1080,cheese,483,339,755,599
burger_2_img_15.jpg,1920,1080,tomatoes,811,327,1069,583
burger_2_img_17.jpg,1920,1080,cheese,501,359,757,613
burger_2_img_17.jpg,1920,1080,tomatoes,811,351,1051,587
burger_2_img_6.jpg,1920,1080,mustard,509,359,763,599
burger_2_img_6.jpg,1920,1080,lettuce,805,315,1063,591
burger_1_img_19.jpg,1920,1080,ketchup,613,405,883,647
burger_1_img_19.jpg,1920,1080,lettuce,941,351,1199,607
burger_1_img_25.jpg,1920,1080,ketchup,635,391,885,639
burger_1_img_25.jpg,1920,1080,lettuce,929,341,1197,603
burger_1_img_31.jpg,1920,1080,ketchup,637,409,881,663
burger_1_img_31.jpg,1920,1080,beef_patty,901,353,1183,629
burger_4_img_1.jpg,1920,1080,bun,677,253,969,547
burger_4_img_1.jpg,1920,1080,bun,1150,285,1459,574
burger_4_img_20.jpg,1920,1080,lettuce,676,291,975,602
burger_4_img_20.jpg,1920,1080,tomatoes,1148,295,1453,593
burger_4_img_21.jpg,1920,1080,lettuce,676,291,975,602
burger_4_img_21.jpg,1920,1080,tomatoes,1148,295,1453,593
burger_1_img_30.jpg,1920,1080,ketchup,637,415,881,665
burger_1_img_30.jpg,1920,1080,beef_patty,925,329,1199,605
burger_1_img_24.jpg,1920,1080,ketchup,637,391,885,639
burger_1_img_24.jpg,1920,1080,lettuce,927,341,1197,605
burger_1_img_18.jpg,1920,1080,ketchup,619,411,865,651
burger_1_img_18.jpg,1920,1080,lettuce,931,351,1199,605
burger_2_img_7.jpg,1920,1080,mustard,509,357,757,601
burger_2_img_7.jpg,1920,1080,lettuce,803,311,1059,591
burger_2_img_16.jpg,1920,1080,cheese,489,353,753,599
burger_2_img_16.jpg,1920,1080,tomatoes,817,309,1059,585
